"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
170366, 21MAY21, 21MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170366, 21MAY21, 21MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,1.99,2.5,250,87.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170366, 21MAY21, 21MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
170366, 21MAY21, 21MAY21, S1,229933,  H,9,  , ST,   , ISM  ,  ROP,0,0.3,47.99,10.5, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
170366, 21MAY21, 21MAY21, S1,229933,  I,10,  , ST,   , ISM  ,  ROP,0.76,2,200,70, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
170376, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.25,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170376, 06MAY21, 06MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170376, 06MAY21, 06MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170378, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.09,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170378, 06MAY21, 06MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170378, 06MAY21, 06MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,2,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0.01,0.3,42.84,10.5, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.39,0.1,14.28,3.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,0.64,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
170390, 14MAY21, 14MAY21, S1,229933,  H,9,  , ST,   , ISM  ,  ROP,0.35,0.5,71.4,17.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170392, 13MAY21, 13MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.32,3.5,140,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170392, 13MAY21, 13MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,0,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,2.02,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.01,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0.02,0.4,40,14, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,1.85,2,285.6,70, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170394, 13MAY21, 13MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
170395, 07MAY21, 07MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.36,3.5,0,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170395, 07MAY21, 07MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,0,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170465, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.27,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170465, 06MAY21, 06MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170465, 06MAY21, 06MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170471, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.27,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170471, 06MAY21, 06MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170471, 06MAY21, 06MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170476, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.42,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170476, 06MAY21, 06MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170476, 06MAY21, 06MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.01,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170489, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170489, 06MAY21, 06MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170489, 06MAY21, 06MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170518, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.02,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170518, 06MAY21, 06MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.01,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170518, 06MAY21, 06MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170519, 06MAY21, 06MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
170519, 06MAY21, 06MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170519, 06MAY21, 06MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.11,2.5,214.2,87.5, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  B,2,  , ST,   , ISM  ,  ROP,0.78,0.5,70,17.5, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.11,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,1.54,2,285.6,70, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170629, 13MAY21, 13MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
170740, 12MAY21, 12MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,2.11,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170740, 12MAY21, 12MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170740, 12MAY21, 12MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.45,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170822, 13MAY21, 18MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.94,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170822, 13MAY21, 18MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.28,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170822, 13MAY21, 18MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170822, 18MAY21, 18MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.02,0.2,28.56,7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
170824, 13MAY21, 13MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.08,2.5,100,87.5, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
170824, 13MAY21, 13MAY21, S1,229933,  B,2,  , ST,   , ISM  ,  ROP,0.69,0.5,30,17.5, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
170824, 13MAY21, 13MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,0,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170878, 12MAY21, 12MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.77,2,200,70, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170932, 13MAY21, 13MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,0.75,1,100,35, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170961, 14MAY21, 27MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,2.04,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
170961, 14MAY21, 27MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.08,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
170961, 14MAY21, 27MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0.63,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
170961, 20MAY21, 27MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,1.1,1.2,172,42, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
170961, 27MAY21, 27MAY21, S1,229933,  E,6, *, ST,   , ISM  ,  ROP,1,2,285.6,70, BRAKES    , REPLACE F BRA,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,3.54,3.5,357,122.5, CERT      , SUBARU CERTIF,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.51,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,0.3,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0.03,0.2,28.56,7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  H,9,  , ST,   , ISM  ,  ROP,1.47,2,285.6,70, 4TIRE     , MOUNT AND BAL,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  I,11,  , ST,   , ISM  ,  ROP,0.32,0.3,42.84,10.5, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
171012, 21MAY21, 21MAY21, S1,229933,  J,12,  , ST,   , ISM  ,  ROP,1.8,2.5,250,87.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171167, 27MAY21,        , S1,229933,  A,1,  , ST,   , CSX  ,  ROP,0.57,0.4,15,14, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171186, 19MAY21, 19MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.13,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171186, 19MAY21, 19MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171186, 19MAY21, 19MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.02,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171189, 19MAY21, 19MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.13,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171189, 19MAY21, 19MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171189, 19MAY21, 19MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171197, 19MAY21, 19MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.06,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171197, 19MAY21, 19MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171197, 19MAY21, 19MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171262, 20MAY21, 20MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.3,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171262, 20MAY21, 20MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171262, 20MAY21, 20MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171268, 20MAY21, 20MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.04,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171268, 20MAY21, 20MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0.01,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171268, 20MAY21, 20MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171323, 21MAY21, 21MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171323, 21MAY21, 21MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171323, 21MAY21, 21MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171436, 25MAY21, 25MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,2.19,2.5,100,87.5, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
171436, 25MAY21, 25MAY21, S1,229933,  B,2,  , ST,   , ISM  ,  ROP,0.72,1,35,35, PCHC      , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
171436, 25MAY21, 25MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,0,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171441, 28MAY21,        , S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.45,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
171441, 28MAY21,        , S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171441, 28MAY21,        , S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
171441, 28MAY21,        , S1,229933,  F,7,  , ST,   , ISM  ,  ROP,1.65,1.5,214.2,52.5, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
171441, 28MAY21,        , S1,229933,  G,8,  , ST,   , ISM  ,  ROP,0,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171444, 24MAY21, 24MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.03,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171444, 24MAY21, 24MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171444, 24MAY21, 24MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171459, 24MAY21,        , S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.63,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
171459, 24MAY21,        , S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.07,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171459, 24MAY21,        , S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171468, 25MAY21, 25MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.26,1.5,150,52.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171471, 28MAY21, 28MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,14.28,3.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171471, 28MAY21, 28MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.46,0.1,14.28,3.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171471, 28MAY21, 28MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,0.11,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171471, 28MAY21, 28MAY21, S1,229933,  G,8,  , ST,   , ISM  ,  ROP,1.67,2,285.6,70, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
171490, 25MAY21, 25MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,3.17,3.5,357,122.5, CERT      , SUBARU CERTIF,"        "
,,,,,,,,,,,,,,,,,,
171490, 25MAY21, 25MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.03,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171490, 25MAY21, 25MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
171490, 25MAY21, 25MAY21, S1,229933,  E,6,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171490, 25MAY21, 25MAY21, S1,229933,  F,7,  , ST,   , ISM  ,  ROP,0.03,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171492, 24MAY21, 24MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.17,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171492, 24MAY21, 24MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171492, 24MAY21, 24MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171505, 25MAY21, 25MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.27,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171505, 25MAY21, 25MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171505, 25MAY21, 25MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.01,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171509, 25MAY21, 25MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.15,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171509, 25MAY21, 25MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171509, 25MAY21, 25MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.02,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171549, 27MAY21,        , S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.35,1.35,192.78,47.25, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171549, 27MAY21,        , S1,229933,  B,2,  , ST,   , ISM  ,  ROP,1.02,1,142.8,35, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171562, 26MAY21, 26MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.13,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171562, 26MAY21, 26MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171562, 26MAY21, 26MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.02,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171566, 26MAY21, 26MAY21, S1,229933,  A,1,  , ST,   , ISP  ,  ROP,0.3,0.7,120.91,24.5, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171566, 26MAY21, 26MAY21, S1,229933,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171566, 26MAY21, 26MAY21, S1,229933,  D,6,  , ST,   , ISM  ,  ROP,0.02,0.1,8,3.5, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171591, 28MAY21, 28MAY21, S1,229933,  A,1,  , ST,   , ISM  ,  ROP,1.65,3.5,357,122.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
171591, 28MAY21, 28MAY21, S1,229933,  C,4,  , ST,   , ISM  ,  ROP,0.5,0.5,71.4,17.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171591, 28MAY21, 28MAY21, S1,229933,  D,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.5, TSK       , PLEASE INSTAL,"        "
